claim_id,section,subsection,surface,statistic_type,token_form,token,parsed_value,decimals_quoted,aggregation_unit,source_alias,source_artifact_id,json_pointer,generated_value,abs_delta,tolerance_rule,flag,flag_reason,resolution_confidence,external_literature,derived_now_generated,source_sha256,sentence
C0715,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,real,0.667,0.667,3,,V1_S1,art__tq3ZgPRYB0B,/table/all19_rank_bottom_yE3/scores/logit_gap_harmful/member_level/rho_oriented,0.6672543587855684,0.0002543587855683427,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| logit-gap (harmful) | $0.667$ | $[0.439, 0.904]$ | 0.0038 | $0.929$ | $[0.412, 1.000]$ | 0.0067 | yes | both |"
C0716,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,0.439,0.439,3,,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/logit_gap_harmful/member_level/ci95/0,0.4386510656561438,0.0003489343438561887,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| logit-gap (harmful) | $0.667$ | $[0.439, 0.904]$ | 0.0038 | $0.929$ | $[0.412, 1.000]$ | 0.0067 | yes | both |"
C0717,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,0.904,0.904,3,,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/logit_gap_harmful/member_level/ci95/1,0.9038224414303331,0.00017755856966694683,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| logit-gap (harmful) | $0.667$ | $[0.439, 0.904]$ | 0.0038 | $0.929$ | $[0.412, 1.000]$ | 0.0067 | yes | both |"
C0718,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,real,0.0038,0.0038,4,,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/logit_gap_harmful/member_level/permutation/p,0.00376984126984127,3.01587301587301e-05,|delta| <= 0.5e-4 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| logit-gap (harmful) | $0.667$ | $[0.439, 0.904]$ | 0.0038 | $0.929$ | $[0.412, 1.000]$ | 0.0067 | yes | both |"
C0719,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,real,0.929,0.929,3,,V1_S1,art__tq3ZgPRYB0B,/headline_discrepancy/unit_swing_summary/all_cells/6/rho_lineage,0.9285714285714288,0.00042857142857122277,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| logit-gap (harmful) | $0.667$ | $[0.439, 0.904]$ | 0.0038 | $0.929$ | $[0.412, 1.000]$ | 0.0067 | yes | both |"
C0720,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,0.412,0.412,3,,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/logit_gap_harmful/lineage_level/ci95/0,0.411764705882353,0.00023529411764700026,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| logit-gap (harmful) | $0.667$ | $[0.439, 0.904]$ | 0.0038 | $0.929$ | $[0.412, 1.000]$ | 0.0067 | yes | both |"
C0721,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,1.000,1.0,3,,V1_S1,art__tq3ZgPRYB0B,/table/reliable14_drop_undefined_yE3/scores/alpha_50_logistic/lineage_level/rho_oriented,1.0,0.0,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| logit-gap (harmful) | $0.667$ | $[0.439, 0.904]$ | 0.0038 | $0.929$ | $[0.412, 1.000]$ | 0.0067 | yes | both |"
C0722,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,real,0.0067,0.0067,4,,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/logit_gap_harmful/lineage_level/permutation/p,0.006746031746031746,4.6031746031746125e-05,|delta| <= 0.5e-4 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| logit-gap (harmful) | $0.667$ | $[0.439, 0.904]$ | 0.0038 | $0.929$ | $[0.412, 1.000]$ | 0.0067 | yes | both |"
C0723,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,count,52,52.0,0,member,E1,art_CZaytBH8uL4_,/metadata/results/score_columns/orig_sigma/member_level/n,52.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,2655fddb23aeb184496eef8eb3204b3a3ef77fd0ce104d7b37c1bd8505205d36,"| our-AMS $\sigma$ (scale panel, $n=52$) | $0.359$ | $[0.047, 0.592]$ | — | $0.162$ | $[-0.314, 0.597]$ | — | yes | member only |"
C0724,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,real,0.359,0.359,3,member,E1,art_CZaytBH8uL4_,/metadata/results/dual_aggregation_table/0/rho_member_level,0.35922090723282923,0.0002209072328292483,|delta| <= 0.5e-3 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,MEDIUM,False,False,2655fddb23aeb184496eef8eb3204b3a3ef77fd0ce104d7b37c1bd8505205d36,"| our-AMS $\sigma$ (scale panel, $n=52$) | $0.359$ | $[0.047, 0.592]$ | — | $0.162$ | $[-0.314, 0.597]$ | — | yes | member only |"
C0725,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,0.047,0.047,3,member,V1_S1,art__tq3ZgPRYB0B,/headline_discrepancy/unit_swing_summary/all_cells/14/abs_change,0.046834115432016876,0.0001658845679831239,|delta| <= 0.5e-3 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| our-AMS $\sigma$ (scale panel, $n=52$) | $0.359$ | $[0.047, 0.592]$ | — | $0.162$ | $[-0.314, 0.597]$ | — | yes | member only |"
C0726,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,0.592,0.592,3,member,E1,art_CZaytBH8uL4_,/metadata/results/score_columns/orig_sigma/member_level/ci95_lineage_clustered/1,0.5921921556727042,0.00019215567270425282,|delta| <= 0.5e-3 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,HIGH,False,False,2655fddb23aeb184496eef8eb3204b3a3ef77fd0ce104d7b37c1bd8505205d36,"| our-AMS $\sigma$ (scale panel, $n=52$) | $0.359$ | $[0.047, 0.592]$ | — | $0.162$ | $[-0.314, 0.597]$ | — | yes | member only |"
C0727,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,real,0.162,0.162,3,member,V1_S1,art__tq3ZgPRYB0B,/table/reliable14_rank_bottom_yE3/scores/max_refusal_rate/lineage_level/rho_raw_unoriented,0.16216874328520064,0.00016874328520063986,|delta| <= 0.5e-3 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| our-AMS $\sigma$ (scale panel, $n=52$) | $0.359$ | $[0.047, 0.592]$ | — | $0.162$ | $[-0.314, 0.597]$ | — | yes | member only |"
C0728,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,-0.314,-0.314,3,member,E1,art_CZaytBH8uL4_,/metadata/results/dual_aggregation_table/0/ci95_lineage_aggregated/0,-0.3137280199953276,0.0002719800046723786,|delta| <= 0.5e-3 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,MEDIUM,False,False,2655fddb23aeb184496eef8eb3204b3a3ef77fd0ce104d7b37c1bd8505205d36,"| our-AMS $\sigma$ (scale panel, $n=52$) | $0.359$ | $[0.047, 0.592]$ | — | $0.162$ | $[-0.314, 0.597]$ | — | yes | member only |"
C0729,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,0.597,0.597,3,member,E1,art_CZaytBH8uL4_,/metadata/results/dual_aggregation_table/0/ci95_lineage_aggregated/1,0.5967921125320581,0.00020788746794186963,|delta| <= 0.5e-3 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,MEDIUM,False,False,2655fddb23aeb184496eef8eb3204b3a3ef77fd0ce104d7b37c1bd8505205d36,"| our-AMS $\sigma$ (scale panel, $n=52$) | $0.359$ | $[0.047, 0.592]$ | — | $0.162$ | $[-0.314, 0.597]$ | — | yes | member only |"
C0730,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,real,0.458,0.458,3,member,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/logit_gap_benign/why_they_differ/reconciliation/rho_member_level_on_lineage_mean_substituted_values,0.45829596412556045,0.00029596412556043283,|delta| <= 0.5e-3 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| our-AMS refit A (scale panel) | $0.458$ | $[0.197, 0.646]$ | — | $0.224$ | $[-0.229, 0.620]$ | — | yes | member only |"
C0731,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,0.197,0.197,3,member,E1,art_CZaytBH8uL4_,/metadata/results/score_columns/refitA_sigma/member_level/ci95_lineage_clustered/0,0.19656153745706714,0.0004384625429328659,|delta| <= 0.5e-3 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,HIGH,False,False,2655fddb23aeb184496eef8eb3204b3a3ef77fd0ce104d7b37c1bd8505205d36,"| our-AMS refit A (scale panel) | $0.458$ | $[0.197, 0.646]$ | — | $0.224$ | $[-0.229, 0.620]$ | — | yes | member only |"
C0732,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,0.646,0.646,3,member,V1_S0,art__tq3ZgPRYB0B,/panel_rows/15/alpha_50_nonparametric,0.6461538461538461,0.00015384615384606004,|delta| <= 0.5e-3 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,MEDIUM,False,False,83d09be290dd12fcd3beaff9849aa23ae21e3fb2114bf61612e5bb01e83fc589,"| our-AMS refit A (scale panel) | $0.458$ | $[0.197, 0.646]$ | — | $0.224$ | $[-0.229, 0.620]$ | — | yes | member only |"
C0733,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,real,0.224,0.224,3,member,E1,art_CZaytBH8uL4_,/metadata/results/dual_aggregation_table/1/rho_lineage_aggregated,0.22429143966903478,0.00029143966903477647,|delta| <= 0.5e-3 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,MEDIUM,False,False,2655fddb23aeb184496eef8eb3204b3a3ef77fd0ce104d7b37c1bd8505205d36,"| our-AMS refit A (scale panel) | $0.458$ | $[0.197, 0.646]$ | — | $0.224$ | $[-0.229, 0.620]$ | — | yes | member only |"
C0734,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,-0.229,-0.229,3,member,E1,art_CZaytBH8uL4_,/metadata/results/dual_aggregation_table/1/ci95_lineage_aggregated/0,-0.2291554807044136,0.0001554807044135964,|delta| <= 0.5e-3 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,MEDIUM,False,False,2655fddb23aeb184496eef8eb3204b3a3ef77fd0ce104d7b37c1bd8505205d36,"| our-AMS refit A (scale panel) | $0.458$ | $[0.197, 0.646]$ | — | $0.224$ | $[-0.229, 0.620]$ | — | yes | member only |"
C0735,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,0.620,0.62,3,member,E1,art_CZaytBH8uL4_,/metadata/results/dual_aggregation_table/1/ci95_lineage_aggregated/1,0.619889521811678,0.00011047818832199408,|delta| <= 0.5e-3 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,MEDIUM,False,False,2655fddb23aeb184496eef8eb3204b3a3ef77fd0ce104d7b37c1bd8505205d36,"| our-AMS refit A (scale panel) | $0.458$ | $[0.197, 0.646]$ | — | $0.224$ | $[-0.229, 0.620]$ | — | yes | member only |"
C0736,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,real,0.207,0.207,3,,E1,art_CZaytBH8uL4_,/metadata/results/dual_aggregation_table/2/rho_member_level,0.20714260663241635,0.00014260663241635885,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,2655fddb23aeb184496eef8eb3204b3a3ef77fd0ce104d7b37c1bd8505205d36,"| our-AMS refit B (scale panel) | $0.207$ | $[-0.110, 0.463]$ | — | $0.013$ | $[-0.442, 0.453]$ | — | yes | neither |"
C0737,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,-0.110,-0.11,3,,E3,art_3Cndd5cKsYV0,/metadata/analysis/orientation_sensitivity/per_score/alpha_50_nonparametric/rho_disattenuated_reliability_0.75,-0.11047277547903983,0.0004727754790398303,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,581837085a052a608e33a32d1533ff2b8ad0f087e63f242ba556d8230825a6a3,"| our-AMS refit B (scale panel) | $0.207$ | $[-0.110, 0.463]$ | — | $0.013$ | $[-0.442, 0.453]$ | — | yes | neither |"
C0738,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,0.463,0.463,3,,V1_S1,art__tq3ZgPRYB0B,/deltas/reliable14_rank_bottom_yV2::max_refusal_rate_minus_ams_sigma/member_level/ci95/1,0.4626334519572953,0.0003665480427046952,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| our-AMS refit B (scale panel) | $0.207$ | $[-0.110, 0.463]$ | — | $0.013$ | $[-0.442, 0.453]$ | — | yes | neither |"
C0739,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,real,0.013,0.013,3,,E1,art_CZaytBH8uL4_,/metadata/results/per_member_table/36/judged_refusal_ci/0,0.012834568916940646,0.0001654310830593534,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,2655fddb23aeb184496eef8eb3204b3a3ef77fd0ce104d7b37c1bd8505205d36,"| our-AMS refit B (scale panel) | $0.207$ | $[-0.110, 0.463]$ | — | $0.013$ | $[-0.442, 0.453]$ | — | yes | neither |"
C0740,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,-0.442,-0.442,3,,E1,art_CZaytBH8uL4_,/metadata/results/dual_aggregation_table/2/ci95_lineage_aggregated/0,-0.44234415408748917,0.000344154087489168,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,2655fddb23aeb184496eef8eb3204b3a3ef77fd0ce104d7b37c1bd8505205d36,"| our-AMS refit B (scale panel) | $0.207$ | $[-0.110, 0.463]$ | — | $0.013$ | $[-0.442, 0.453]$ | — | yes | neither |"
C0741,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,0.453,0.453,3,,E1,art_CZaytBH8uL4_,/metadata/results/per_member_table/50/judged_refusal_ci/0,0.45341134294441177,0.00041134294441175223,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,2655fddb23aeb184496eef8eb3204b3a3ef77fd0ce104d7b37c1bd8505205d36,"| our-AMS refit B (scale panel) | $0.207$ | $[-0.110, 0.463]$ | — | $0.013$ | $[-0.442, 0.453]$ | — | yes | neither |"
C0742,Results,"The aggregation unit, and the negative that is threshold-robust",caption,p_value,count,1,1.0,0,member,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/ams_sigma_para/member_level/permutation/n_extreme,1.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"Rows 1–5 are the 19-member / 7-lineage panel with the exhaustive $7!$ permutation null in both units; rows 6–8 are the 52-member / 28-lineage scale panel, where the permutation null is Monte Carlo over 200,000 draws."
C0743,Results,"The aggregation unit, and the negative that is threshold-robust",caption,p_value,count,5,5.0,0,member,V1_S1,art__tq3ZgPRYB0B,/table/all19_rank_bottom_yE3/scores/ams_sigma/member_level/n_tied_y,5.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"Rows 1–5 are the 19-member / 7-lineage panel with the exhaustive $7!$ permutation null in both units; rows 6–8 are the 52-member / 28-lineage scale panel, where the permutation null is Monte Carlo over 200,000 draws."
C0744,Results,"The aggregation unit, and the negative that is threshold-robust",caption,p_value,count,19,19.0,0,member,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/logit_gap_harmful/member_level/permutation/n_extreme,19.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"Rows 1–5 are the 19-member / 7-lineage panel with the exhaustive $7!$ permutation null in both units; rows 6–8 are the 52-member / 28-lineage scale panel, where the permutation null is Monte Carlo over 200,000 draws."
C0745,Results,"The aggregation unit, and the negative that is threshold-robust",caption,p_value,count,7,7.0,0,member,V1_S1,art__tq3ZgPRYB0B,/deltas/all19_drop_undefined_yE3::max_refusal_rate_minus_ams_sigma/member_level/n_lineages,7.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"Rows 1–5 are the 19-member / 7-lineage panel with the exhaustive $7!$ permutation null in both units; rows 6–8 are the 52-member / 28-lineage scale panel, where the permutation null is Monte Carlo over 200,000 draws."
C0746,Results,"The aggregation unit, and the negative that is threshold-robust",caption,p_value,count,7,7.0,0,member,V1_S1,art__tq3ZgPRYB0B,/deltas/all19_drop_undefined_yE3::max_refusal_rate_minus_ams_sigma/member_level/n_lineages,7.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"Rows 1–5 are the 19-member / 7-lineage panel with the exhaustive $7!$ permutation null in both units; rows 6–8 are the 52-member / 28-lineage scale panel, where the permutation null is Monte Carlo over 200,000 draws."
C0747,Results,"The aggregation unit, and the negative that is threshold-robust",caption,p_value,count,6,6.0,0,member,V1_S1,art__tq3ZgPRYB0B,/deltas/all19_drop_undefined_yE3::alpha_50_nonparametric_minus_ams_sigma/member_level/n_lineages,6.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"Rows 1–5 are the 19-member / 7-lineage panel with the exhaustive $7!$ permutation null in both units; rows 6–8 are the 52-member / 28-lineage scale panel, where the permutation null is Monte Carlo over 200,000 draws."
C0748,Results,"The aggregation unit, and the negative that is threshold-robust",caption,p_value,count,8,8.0,0,member,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/alpha_50_logistic/member_level/permutation/n_extreme,8.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"Rows 1–5 are the 19-member / 7-lineage panel with the exhaustive $7!$ permutation null in both units; rows 6–8 are the 52-member / 28-lineage scale panel, where the permutation null is Monte Carlo over 200,000 draws."
